Date,Hour,load,T
2014/3/22,23,3090,33.67
2014/3/22,24,2871,33.00
2014/3/23,1,2709,31.00
2014/3/23,2,2625,32.67
2014/3/23,3,2576,31.33
2014/3/23,4,2578,31.33
2014/3/23,5,2600,30.33
2014/3/23,6,2686,30.00
2014/3/23,7,2846,28.67
2014/3/23,8,3047,27.67
2014/3/23,9,3285,26.33
2014/3/23,10,3429,28.33
2014/3/23,11,3451,28.67
2014/3/23,12,3434,28.00
2014/3/23,13,3391,29.33
2014/3/23,14,3330,29.33
2014/3/23,15,3261,29.33
2014/3/23,16,3263,29.67
2014/3/23,17,3320,29.67
2014/3/23,18,3463,28.67
2014/3/23,19,3594,27.00
2014/3/23,20,3800,24.67
2014/3/23,21,3758,22.33
2014/3/23,22,3486,20.67
2014/3/23,23,3199,19.00
2014/3/23,24,2997,16.67
2014/3/24,1,2857,15.00
2014/3/24,2,2827,12.33
2014/3/24,3,2841,11.33
2014/3/24,4,2868,11.00
2014/3/24,5,2971,9.67
2014/3/24,6,3280,8.33
2014/3/24,7,3768,8.00
2014/3/24,8,3951,7.67
2014/3/24,9,3937,10.00
2014/3/24,10,3899,13.67
2014/3/24,11,3875,16.67
2014/3/24,12,3832,18.33
2014/3/24,13,3759,20.33
2014/3/24,14,3706,22.33
2014/3/24,15,3626,24.33
2014/3/24,16,3584,25.67
2014/3/24,17,3612,26.33
2014/3/24,18,3705,26.33
2014/3/24,19,3811,26.33
2014/3/24,20,3985,25.00
2014/3/24,21,3921,23.00
2014/3/24,22,3666,21.33
2014/3/24,23,3339,18.00
2014/3/24,24,3091,15.33
2014/3/25,1,2953,14.00
2014/3/25,2,2902,13.33
2014/3/25,3,2883,11.33
2014/3/25,4,2911,10.00
2014/3/25,5,3035,9.00
2014/3/25,6,3340,8.33
2014/3/25,7,3807,9.00
2014/3/25,8,3978,10.33
2014/3/25,9,3946,13.00
2014/3/25,10,3868,18.00
2014/3/25,11,3819,22.67
2014/3/25,12,3757,26.00
2014/3/25,13,3690,28.00
2014/3/25,14,3623,29.00
2014/3/25,15,3552,30.33
2014/3/25,16,3521,31.33
2014/3/25,17,3564,32.33
2014/3/25,18,3661,32.67
2014/3/25,19,3763,32.00
2014/3/25,20,3936,31.00
2014/3/25,21,3870,29.33
2014/3/25,22,3591,28.00
2014/3/25,23,3247,27.00
2014/3/25,24,2973,26.67
2014/3/26,1,2839,27.00
2014/3/26,2,2782,27.33
2014/3/26,3,2745,26.33
2014/3/26,4,2761,26.33
2014/3/26,5,2862,25.67
2014/3/26,6,3140,24.67
2014/3/26,7,3632,24.00
2014/3/26,8,3831,24.33
2014/3/26,9,3872,24.67
2014/3/26,10,3905,25.33
2014/3/26,11,3934,26.00
2014/3/26,12,3918,26.67
2014/3/26,13,3876,28.00
2014/3/26,14,3854,29.00
2014/3/26,15,3813,29.67
2014/3/26,16,3787,30.00
2014/3/26,17,3802,30.33
2014/3/26,18,3879,29.33
2014/3/26,19,3930,28.33
2014/3/26,20,4055,25.67
2014/3/26,21,3973,24.33
2014/3/26,22,3717,23.67
2014/3/26,23,3401,22.67
2014/3/26,24,3142,21.33
2014/3/27,1,2987,20.33
2014/3/27,2,2923,19.67
2014/3/27,3,2910,18.67
2014/3/27,4,2932,18.00
2014/3/27,5,3033,16.33
2014/3/27,6,3312,15.33
2014/3/27,7,3779,15.00
2014/3/27,8,3923,14.33
2014/3/27,9,3891,16.00
2014/3/27,10,3854,20.00
2014/3/27,11,3815,22.67
2014/3/27,12,3742,25.67
2014/3/27,13,3666,28.33
2014/3/27,14,3599,29.67
2014/3/27,15,3541,31.67
2014/3/27,16,3517,33.33
2014/3/27,17,3521,35.67
2014/3/27,18,3614,36.67
2014/3/27,19,3707,36.33
2014/3/27,20,3859,35.33
2014/3/27,21,3807,34.67
2014/3/27,22,3537,34.00
2014/3/27,23,3204,34.33
2014/3/27,24,2933,35.00
2014/3/28,1,2774,35.00
2014/3/28,2,2714,35.00
2014/3/28,3,2667,35.67
2014/3/28,4,2669,35.33
2014/3/28,5,2746,35.00
2014/3/28,6,3008,34.00
2014/3/28,7,3475,33.33
2014/3/28,8,3705,33.67
2014/3/28,9,3741,34.00
2014/3/28,10,3774,35.00
2014/3/28,11,3784,36.67
2014/3/28,12,3757,38.00
2014/3/28,13,3690,39.33
2014/3/28,14,3654,40.00
2014/3/28,15,3590,41.33
2014/3/28,16,3542,42.33
2014/3/28,17,3550,42.33
2014/3/28,18,3570,42.67
2014/3/28,19,3573,43.00
2014/3/28,20,3624,43.00
2014/3/28,21,3564,42.33
2014/3/28,22,3344,42.67
2014/3/28,23,3076,43.33
2014/3/28,24,2798,43.67
2014/3/29,1,2706,43.33
2014/3/29,2,2634,42.67
2014/3/29,3,2598,42.67
2014/3/29,4,2588,40.67
2014/3/29,5,2605,36.00
2014/3/29,6,2650,35.67
2014/3/29,7,2845,35.67
2014/3/29,8,3071,37.00
2014/3/29,9,3279,39.33
2014/3/29,10,3388,42.00
2014/3/29,11,3375,43.67
2014/3/29,12,3336,44.67
2014/3/29,13,3254,45.67
2014/3/29,14,3187,45.00
2014/3/29,15,3142,44.33
2014/3/29,16,3154,43.00
2014/3/29,17,3202,42.67
2014/3/29,18,3301,42.33
2014/3/29,19,3381,41.00
2014/3/29,20,3477,39.00
2014/3/29,21,3414,37.67
2014/3/29,22,3221,37.67
2014/3/29,23,2992,36.67
2014/3/29,24,2767,36.33
2014/3/30,1,2613,36.00
2014/3/30,2,2550,35.67
2014/3/30,3,2514,35.67
2014/3/30,4,2504,35.67
2014/3/30,5,2524,35.67
2014/3/30,6,2615,35.67
2014/3/30,7,2774,36.33
2014/3/30,8,3000,36.00
2014/3/30,9,3293,36.00
2014/3/30,10,3501,36.00
2014/3/30,11,3614,35.67
2014/3/30,12,3638,35.67
2014/3/30,13,3628,35.67
2014/3/30,14,3562,36.33
2014/3/30,15,3523,36.33
2014/3/30,16,3522,36.33
2014/3/30,17,3570,35.67
2014/3/30,18,3654,36.00
2014/3/30,19,3694,35.67
2014/3/30,20,3756,34.67
2014/3/30,21,3680,34.00
2014/3/30,22,3401,34.00
2014/3/30,23,3099,33.33
2014/3/30,24,2827,33.33
2014/3/31,1,2688,33.33
2014/3/31,2,2626,33.00
2014/3/31,3,2608,32.67
2014/3/31,4,2633,32.67
2014/3/31,5,2738,32.67
2014/3/31,6,3049,32.33
2014/3/31,7,3494,32.00
2014/3/31,8,3708,32.00
2014/3/31,9,3774,31.67
2014/3/31,10,3826,31.67
2014/3/31,11,3876,31.67
2014/3/31,12,3880,32.67
2014/3/31,13,3819,34.33
2014/3/31,14,3768,36.00
2014/3/31,15,3715,36.67
2014/3/31,16,3676,38.33
2014/3/31,17,3725,38.00
2014/3/31,18,3780,39.00
2014/3/31,19,3860,38.67
2014/3/31,20,3932,37.33
2014/3/31,21,3797,37.00
2014/3/31,22,3550,36.67
2014/3/31,23,3233,35.67
2014/3/31,24,2952,35.33
2014/4/1,1,2828,34.33
2014/4/1,2,2759,34.00
2014/4/1,3,2713,33.33
2014/4/1,4,2695,33.00
2014/4/1,5,2785,31.33
2014/4/1,6,3056,31.00
2014/4/1,7,3498,31.00
2014/4/1,8,3672,30.67
2014/4/1,9,3641,32.67
2014/4/1,10,3615,35.00
2014/4/1,11,3601,37.33
2014/4/1,12,3553,39.67
2014/4/1,13,3484,42.00
2014/4/1,14,3444,45.00
2014/4/1,15,3385,47.00
2014/4/1,16,3347,48.00
2014/4/1,17,3368,48.67
2014/4/1,18,3429,49.00
2014/4/1,19,3501,48.00
2014/4/1,20,3654,44.00
2014/4/1,21,3610,41.00
2014/4/1,22,3398,37.67
2014/4/1,23,3069,36.00
2014/4/1,24,2813,35.00
2014/4/2,1,2663,34.67
2014/4/2,2,2604,34.00
2014/4/2,3,2609,33.33
2014/4/2,4,2630,33.00
2014/4/2,5,2734,32.67
2014/4/2,6,3006,31.33
2014/4/2,7,3455,31.00
2014/4/2,8,3637,30.33
2014/4/2,9,3621,35.67
2014/4/2,10,3574,38.33
2014/4/2,11,3572,41.00
2014/4/2,12,3555,43.67
2014/4/2,13,3499,44.67
2014/4/2,14,3470,45.00
2014/4/2,15,3414,45.33
2014/4/2,16,3367,46.67
2014/4/2,17,3374,47.67
2014/4/2,18,3431,48.67
2014/4/2,19,3504,48.67
2014/4/2,20,3654,44.67
2014/4/2,21,3647,40.33
2014/4/2,22,3407,37.67
2014/4/2,23,3096,36.33
2014/4/2,24,2814,32.67
2014/4/3,1,2678,30.67
2014/4/3,2,2627,29.33
2014/4/3,3,2616,30.33
2014/4/3,4,2621,29.67
2014/4/3,5,2735,29.33
2014/4/3,6,3034,29.67
2014/4/3,7,3488,29.00
2014/4/3,8,3655,28.00
2014/4/3,9,3644,32.00
2014/4/3,10,3599,34.67
2014/4/3,11,3574,39.00
2014/4/3,12,3517,41.00
2014/4/3,13,3463,42.33
2014/4/3,14,3427,43.67
2014/4/3,15,3364,45.33
2014/4/3,16,3312,45.67
2014/4/3,17,3346,46.67
2014/4/3,18,3421,46.33
2014/4/3,19,3510,44.33
2014/4/3,20,3666,41.00
2014/4/3,21,3645,38.00
2014/4/3,22,3412,35.67
2014/4/3,23,3094,34.33
2014/4/3,24,2830,31.67
2014/4/4,1,2693,31.33
2014/4/4,2,2629,30.00
2014/4/4,3,2614,28.67
2014/4/4,4,2624,28.67
2014/4/4,5,2723,28.00
2014/4/4,6,3000,27.33
2014/4/4,7,3439,25.67
2014/4/4,8,3631,26.00
2014/4/4,9,3616,31.67
2014/4/4,10,3582,35.67
2014/4/4,11,3567,39.00
2014/4/4,12,3509,42.00
2014/4/4,13,3447,44.00
2014/4/4,14,3414,46.00
2014/4/4,15,3377,46.33
2014/4/4,16,3359,46.33
2014/4/4,17,3417,45.00
2014/4/4,18,3514,43.00
2014/4/4,19,3563,41.00
2014/4/4,20,3601,39.00
2014/4/4,21,3534,37.67
2014/4/4,22,3363,37.00
2014/4/4,23,3110,37.00
2014/4/4,24,2866,37.00
2014/4/5,1,2709,37.33
2014/4/5,2,2625,36.67
2014/4/5,3,2596,36.33
2014/4/5,4,2578,36.67
2014/4/5,5,2608,36.67
2014/4/5,6,2720,37.00
2014/4/5,7,2899,36.67
2014/4/5,8,3138,37.00
2014/4/5,9,3387,36.00
2014/4/5,10,3529,37.33
2014/4/5,11,3546,38.67
2014/4/5,12,3498,40.67
2014/4/5,13,3433,44.00
2014/4/5,14,3335,46.00
2014/4/5,15,3275,47.33
2014/4/5,16,3264,47.33
2014/4/5,17,3287,45.00
2014/4/5,18,3354,44.33
2014/4/5,19,3392,42.33
2014/4/5,20,3497,40.67
2014/4/5,21,3448,39.67
2014/4/5,22,3258,38.67
2014/4/5,23,3024,37.67
2014/4/5,24,2829,37.00
2014/4/6,1,2657,36.33
2014/4/6,2,2556,36.00
2014/4/6,3,2522,36.00
2014/4/6,4,2513,35.67
2014/4/6,5,2543,35.00
2014/4/6,6,2624,34.00
2014/4/6,7,2755,33.33
2014/4/6,8,2970,33.67
2014/4/6,9,3185,36.00
2014/4/6,10,3294,37.33
2014/4/6,11,3304,40.00
2014/4/6,12,3279,42.33
2014/4/6,13,3222,45.00
2014/4/6,14,3145,47.33
2014/4/6,15,3088,49.33
2014/4/6,16,3068,51.00
2014/4/6,17,3120,51.67
2014/4/6,18,3229,52.67
2014/4/6,19,3313,52.33
2014/4/6,20,3465,50.00
2014/4/6,21,3471,47.33
2014/4/6,22,3244,42.67
2014/4/6,23,2951,38.00
2014/4/6,24,2681,35.00
2014/4/7,1,2595,34.33
2014/4/7,2,2533,31.67
2014/4/7,3,2529,31.00
2014/4/7,4,2555,30.67
2014/4/7,5,2646,29.33
2014/4/7,6,2955,28.00
2014/4/7,7,3414,29.33
2014/4/7,8,3571,29.67
2014/4/7,9,3525,35.67
2014/4/7,10,3505,43.33
2014/4/7,11,3511,50.00
2014/4/7,12,3495,54.33
2014/4/7,13,3464,56.33
2014/4/7,14,3458,56.67
2014/4/7,15,3427,56.00
2014/4/7,16,3396,55.67
2014/4/7,17,3443,54.67
2014/4/7,18,3552,52.67
2014/4/7,19,3584,51.67
2014/4/7,20,3661,51.00
2014/4/7,21,3586,49.33
2014/4/7,22,3308,48.67
2014/4/7,23,2969,48.00
2014/4/7,24,2716,43.33
2014/4/8,1,2569,40.67
2014/4/8,2,2489,41.00
2014/4/8,3,2470,42.33
2014/4/8,4,2484,43.33
2014/4/8,5,2580,43.00
2014/4/8,6,2853,42.67
2014/4/8,7,3316,42.67
2014/4/8,8,3519,43.33
2014/4/8,9,3571,43.33
2014/4/8,10,3589,44.67
2014/4/8,11,3596,46.67
2014/4/8,12,3569,48.00
2014/4/8,13,3522,50.33
2014/4/8,14,3496,51.33
2014/4/8,15,3432,52.00
2014/4/8,16,3418,53.67
2014/4/8,17,3467,53.67
2014/4/8,18,3558,52.33
2014/4/8,19,3600,52.00
2014/4/8,20,3650,48.00
2014/4/8,21,3569,46.33
2014/4/8,22,3317,46.00
2014/4/8,23,2997,44.33
2014/4/8,24,2742,43.33
2014/4/9,1,2588,42.00
2014/4/9,2,2510,40.67
2014/4/9,3,2486,41.00
2014/4/9,4,2522,40.33
2014/4/9,5,2614,39.67
2014/4/9,6,2921,38.00
2014/4/9,7,3392,37.00
2014/4/9,8,3566,35.33
2014/4/9,9,3558,40.00
2014/4/9,10,3571,43.33
2014/4/9,11,3569,45.00
2014/4/9,12,3550,46.67
2014/4/9,13,3508,48.00
2014/4/9,14,3490,46.00
2014/4/9,15,3430,48.00
2014/4/9,16,3389,47.67
2014/4/9,17,3398,47.33
2014/4/9,18,3462,47.00
2014/4/9,19,3498,45.67
2014/4/9,20,3634,43.00
2014/4/9,21,3645,40.00
2014/4/9,22,3413,38.00
2014/4/9,23,3092,36.00
2014/4/9,24,2833,33.33
2014/4/10,1,2678,29.33
2014/4/10,2,2607,28.67
2014/4/10,3,2600,28.67
2014/4/10,4,2619,26.33
2014/4/10,5,2720,25.33
2014/4/10,6,3022,26.33
2014/4/10,7,3462,27.00
2014/4/10,8,3618,29.00
2014/4/10,9,3586,34.33
2014/4/10,10,3557,39.67
2014/4/10,11,3519,45.00
2014/4/10,12,3482,48.33
2014/4/10,13,3431,51.33
2014/4/10,14,3405,53.00
2014/4/10,15,3350,55.67
2014/4/10,16,3321,56.67
2014/4/10,17,3334,57.67
2014/4/10,18,3384,57.00
2014/4/10,19,3434,56.00
2014/4/10,20,3562,54.33
2014/4/10,21,3584,52.33
2014/4/10,22,3352,52.00
2014/4/10,23,3032,51.33
2014/4/10,24,2751,49.00
2014/4/11,1,2582,49.00
2014/4/11,2,2498,49.33
2014/4/11,3,2467,49.00
2014/4/11,4,2457,49.33
2014/4/11,5,2565,46.67
2014/4/11,6,2837,44.67
2014/4/11,7,3270,45.33
2014/4/11,8,3491,46.67
2014/4/11,9,3496,48.00
2014/4/11,10,3467,52.00
2014/4/11,11,3453,56.33
2014/4/11,12,3413,61.33
2014/4/11,13,3375,63.33
2014/4/11,14,3343,65.00
2014/4/11,15,3283,66.33
2014/4/11,16,3242,67.00
2014/4/11,17,3246,66.67
2014/4/11,18,3287,62.33
2014/4/11,19,3316,60.67
2014/4/11,20,3385,58.00
2014/4/11,21,3368,54.00
2014/4/11,22,3177,51.00
2014/4/11,23,2895,51.67
2014/4/11,24,2643,48.00
2014/4/12,1,2477,46.33
2014/4/12,2,2383,45.00
2014/4/12,3,2349,42.67
2014/4/12,4,2351,41.33
2014/4/12,5,2393,40.67
2014/4/12,6,2515,38.67
2014/4/12,7,2695,38.00
2014/4/12,8,2930,37.33
2014/4/12,9,3133,45.33
2014/4/12,10,3230,48.33
2014/4/12,11,3214,53.33
2014/4/12,12,3159,58.00
2014/4/12,13,3109,61.00
2014/4/12,14,3036,63.00
2014/4/12,15,2987,63.33
2014/4/12,16,2980,64.00
2014/4/12,17,3006,64.33
2014/4/12,18,3042,63.00
2014/4/12,19,3068,62.33
2014/4/12,20,3193,60.00
2014/4/12,21,3228,56.67
2014/4/12,22,3031,53.00
2014/4/12,23,2786,50.00
2014/4/12,24,2572,47.00
2014/4/13,1,2414,46.67
2014/4/13,2,2327,46.00
2014/4/13,3,2294,44.67
2014/4/13,4,2299,44.33
2014/4/13,5,2308,44.00
2014/4/13,6,2399,45.33
2014/4/13,7,2538,45.00
2014/4/13,8,2780,44.00
2014/4/13,9,3079,44.00
2014/4/13,10,3306,45.33
2014/4/13,11,3402,43.33
2014/4/13,12,3429,42.33
2014/4/13,13,3417,43.00
2014/4/13,14,3352,44.67
2014/4/13,15,3294,47.33
2014/4/13,16,3265,49.33
2014/4/13,17,3287,51.67
2014/4/13,18,3312,52.33
2014/4/13,19,3345,52.33
2014/4/13,20,3454,50.33
2014/4/13,21,3447,47.33
2014/4/13,22,3192,46.67
2014/4/13,23,2890,46.33
2014/4/13,24,2635,46.00
2014/4/14,1,2495,45.33
2014/4/14,2,2411,43.33
2014/4/14,3,2389,43.00
2014/4/14,4,2380,42.67
2014/4/14,5,2474,42.33
2014/4/14,6,2775,41.33
2014/4/14,7,3180,46.33
2014/4/14,8,3402,46.33
2014/4/14,9,3435,47.33
2014/4/14,10,3413,51.00
2014/4/14,11,3453,58.00
2014/4/14,12,3445,65.67
2014/4/14,13,3409,71.00
2014/4/14,14,3396,73.00
2014/4/14,15,3351,72.67
2014/4/14,16,3318,72.00
2014/4/14,17,3322,72.67
2014/4/14,18,3359,72.00
2014/4/14,19,3388,69.33
2014/4/14,20,3514,67.00
2014/4/14,21,3520,65.33
2014/4/14,22,3230,64.00
2014/4/14,23,2900,59.33
2014/4/14,24,2614,58.00
2014/4/15,1,2448,59.00
2014/4/15,2,2357,59.33
2014/4/15,3,2322,58.67
2014/4/15,4,2339,58.67
2014/4/15,5,2419,58.67
2014/4/15,6,2681,59.33
2014/4/15,7,3095,58.33
2014/4/15,8,3340,58.67
2014/4/15,9,3434,59.33
2014/4/15,10,3509,59.67
2014/4/15,11,3576,59.00
2014/4/15,12,3578,58.33
2014/4/15,13,3565,58.33
2014/4/15,14,3567,59.67
2014/4/15,15,3522,56.33
2014/4/15,16,3520,53.67
2014/4/15,17,3561,53.67
2014/4/15,18,3616,52.33
2014/4/15,19,3614,51.67
2014/4/15,20,3624,50.00
2014/4/15,21,3517,46.33
2014/4/15,22,3254,44.67
2014/4/15,23,2936,42.00
2014/4/15,24,2697,41.67
2014/4/16,1,2550,37.33
2014/4/16,2,2479,34.33
2014/4/16,3,2457,32.33
2014/4/16,4,2481,31.33
2014/4/16,5,2564,29.00
2014/4/16,6,2843,28.00
2014/4/16,7,3284,26.67
2014/4/16,8,3517,26.00
2014/4/16,9,3569,26.00
2014/4/16,10,3557,27.00
2014/4/16,11,3572,28.33
2014/4/16,12,3561,29.67
2014/4/16,13,3506,31.33
2014/4/16,14,3486,33.33
2014/4/16,15,3423,35.00
2014/4/16,16,3391,36.00
2014/4/16,17,3409,37.00
2014/4/16,18,3471,36.33
2014/4/16,19,3526,36.00
2014/4/16,20,3648,34.33
2014/4/16,21,3704,32.00
2014/4/16,22,3455,30.33
2014/4/16,23,3135,28.67
2014/4/16,24,2862,28.00
2014/4/17,1,2716,26.67
2014/4/17,2,2646,25.33
2014/4/17,3,2634,25.00
2014/4/17,4,2666,22.67
2014/4/17,5,2772,23.00
2014/4/17,6,3015,22.33
2014/4/17,7,3444,21.33
2014/4/17,8,3628,24.00
2014/4/17,9,3627,28.67
2014/4/17,10,3616,32.00
2014/4/17,11,3605,34.00
2014/4/17,12,3547,36.67
2014/4/17,13,3455,39.33
2014/4/17,14,3428,40.00
2014/4/17,15,3362,42.00
2014/4/17,16,3322,42.67
2014/4/17,17,3318,43.33
2014/4/17,18,3382,43.67
2014/4/17,19,3436,41.33
2014/4/17,20,3566,40.00
2014/4/17,21,3650,37.67
2014/4/17,22,3432,35.00
2014/4/17,23,3093,34.67
2014/4/17,24,2831,32.00
2014/4/18,1,2671,31.67
2014/4/18,2,2587,30.00
2014/4/18,3,2569,28.33
2014/4/18,4,2593,29.33
2014/4/18,5,2667,27.33
2014/4/18,6,2931,26.33
2014/4/18,7,3285,26.00
2014/4/18,8,3462,28.00
2014/4/18,9,3500,33.33
2014/4/18,10,3508,37.67
2014/4/18,11,3498,40.67
2014/4/18,12,3456,42.33
2014/4/18,13,3377,45.00
2014/4/18,14,3320,45.67
2014/4/18,15,3263,46.33
2014/4/18,16,3267,46.33
2014/4/18,17,3267,46.67
2014/4/18,18,3310,45.33
2014/4/18,19,3331,45.00
2014/4/18,20,3389,43.33
2014/4/18,21,3445,41.00
2014/4/18,22,3259,40.00
2014/4/18,23,2984,38.33
2014/4/18,24,2721,38.67
2014/4/19,1,2561,38.00
2014/4/19,2,2471,36.00
2014/4/19,3,2465,35.67
2014/4/19,4,2465,35.00
2014/4/19,5,2498,35.00
2014/4/19,6,2598,35.67
2014/4/19,7,2771,35.67
2014/4/19,8,3030,35.33
2014/4/19,9,3236,38.67
2014/4/19,10,3305,42.33
2014/4/19,11,3301,47.33
2014/4/19,12,3250,48.67
2014/4/19,13,3174,50.00
2014/4/19,14,3099,52.67
2014/4/19,15,3056,53.67
2014/4/19,16,3035,53.00
2014/4/19,17,3057,53.00
2014/4/19,18,3105,52.33
2014/4/19,19,3134,50.33
2014/4/19,20,3224,48.00
2014/4/19,21,3303,45.33
2014/4/19,22,3133,43.67
2014/4/19,23,2891,40.00
2014/4/19,24,2664,38.00
2014/4/20,1,2499,35.00
2014/4/20,2,2412,32.33
2014/4/20,3,2395,31.00
2014/4/20,4,2392,29.00
2014/4/20,5,2434,29.67
2014/4/20,6,2544,27.33
2014/4/20,7,2677,28.00
2014/4/20,8,2882,31.33
2014/4/20,9,3100,36.33
2014/4/20,10,3206,42.00
2014/4/20,11,3186,45.33
2014/4/20,12,3146,48.00
2014/4/20,13,3056,50.67
2014/4/20,14,2927,52.33
2014/4/20,15,2829,53.00
2014/4/20,16,2801,54.00
2014/4/20,17,2831,54.67
2014/4/20,18,2829,54.67
2014/4/20,19,2893,53.33
2014/4/20,20,3049,51.67
2014/4/20,21,3172,48.67
2014/4/20,22,2983,47.00
2014/4/20,23,2736,46.33
2014/4/20,24,2542,44.33
2014/4/21,1,2417,43.00
2014/4/21,2,2360,42.33
2014/4/21,3,2359,41.67
2014/4/21,4,2379,41.00
2014/4/21,5,2470,40.33
2014/4/21,6,2700,38.67
2014/4/21,7,3051,38.00
2014/4/21,8,3318,39.33
2014/4/21,9,3400,43.33
2014/4/21,10,3441,48.00
2014/4/21,11,3487,51.67
2014/4/21,12,3515,55.33
2014/4/21,13,3540,58.00
2014/4/21,14,3523,62.00
2014/4/21,15,3495,63.00
2014/4/21,16,3472,65.33
2014/4/21,17,3459,65.33
2014/4/21,18,3359,65.33
2014/4/21,19,3392,64.00
2014/4/21,20,3487,61.33
2014/4/21,21,3513,58.67
2014/4/21,22,3256,57.67
2014/4/21,23,2915,55.33
2014/4/21,24,2648,53.00
2014/4/22,1,2499,51.00
2014/4/22,2,2411,51.00
2014/4/22,3,2383,48.67
2014/4/22,4,2383,48.33
2014/4/22,5,2490,47.67
2014/4/22,6,2692,45.67
2014/4/22,7,3022,48.33
2014/4/22,8,3301,49.67
2014/4/22,9,3378,51.33
2014/4/22,10,3391,55.67
2014/4/22,11,3417,58.33
2014/4/22,12,3404,62.00
2014/4/22,13,3385,62.33
2014/4/22,14,3383,64.00
2014/4/22,15,3341,63.33
2014/4/22,16,3305,64.00
2014/4/22,17,3311,61.67
2014/4/22,18,3371,60.33
2014/4/22,19,3416,59.67
2014/4/22,20,3482,57.33
2014/4/22,21,3429,57.00
2014/4/22,22,3163,55.33
2014/4/22,23,2868,53.67
2014/4/22,24,2598,52.33
2014/4/23,1,2450,51.67
2014/4/23,2,2377,49.67
2014/4/23,3,2351,47.67
2014/4/23,4,2377,47.67
2014/4/23,5,2455,46.00
2014/4/23,6,2691,45.00
2014/4/23,7,3048,44.00
2014/4/23,8,3335,44.67
2014/4/23,9,3440,46.67
2014/4/23,10,3442,49.00
2014/4/23,11,3457,50.67
2014/4/23,12,3472,52.00
2014/4/23,13,3456,51.00
2014/4/23,14,3461,51.00
2014/4/23,15,3395,51.67
2014/4/23,16,3371,50.67
2014/4/23,17,3421,50.00
2014/4/23,18,3484,48.67
2014/4/23,19,3523,48.00
2014/4/23,20,3554,47.00
2014/4/23,21,3516,46.33
2014/4/23,22,3247,46.33
2014/4/23,23,2934,45.67
2014/4/23,24,2678,45.00
2014/4/24,1,2528,44.33
2014/4/24,2,2463,43.67
2014/4/24,3,2451,42.33
2014/4/24,4,2475,41.33
2014/4/24,5,2573,40.00
2014/4/24,6,2823,39.33
2014/4/24,7,3173,38.33
2014/4/24,8,3416,38.33
2014/4/24,9,3499,40.00
2014/4/24,10,3508,41.67
2014/4/24,11,3517,44.33
2014/4/24,12,3485,46.33
2014/4/24,13,3424,49.33
2014/4/24,14,3373,50.67
2014/4/24,15,3307,52.33
2014/4/24,16,3263,53.00
2014/4/24,17,3254,53.33
2014/4/24,18,3320,53.00
2014/4/24,19,3325,51.67
2014/4/24,20,3412,50.00
2014/4/24,21,3489,48.67
2014/4/24,22,3262,47.67
2014/4/24,23,2940,46.67
2014/4/24,24,2700,46.00
2014/4/25,1,2542,45.00
2014/4/25,2,2452,43.33
2014/4/25,3,2423,40.67
2014/4/25,4,2435,38.67
2014/4/25,5,2542,37.67
2014/4/25,6,2770,35.33
2014/4/25,7,3091,35.33
2014/4/25,8,3304,39.33
2014/4/25,9,3375,43.67
2014/4/25,10,3390,46.67
2014/4/25,11,3405,49.33
2014/4/25,12,3357,51.67
2014/4/25,13,3295,54.33
2014/4/25,14,3272,55.67
2014/4/25,15,3201,56.33
2014/4/25,16,3157,55.67
2014/4/25,17,3142,57.67
2014/4/25,18,3136,56.67
2014/4/25,19,3153,55.33
2014/4/25,20,3239,53.67
2014/4/25,21,3325,52.67
2014/4/25,22,3133,50.67
2014/4/25,23,2864,50.00
2014/4/25,24,2621,49.00
2014/4/26,1,2450,47.33
2014/4/26,2,2359,46.00
2014/4/26,3,2333,46.00
2014/4/26,4,2330,45.00
2014/4/26,5,2354,44.33
2014/4/26,6,2461,44.00
2014/4/26,7,2626,43.67
2014/4/26,8,2870,43.33
2014/4/26,9,3101,43.33
2014/4/26,10,3253,44.00
2014/4/26,11,3320,44.33
2014/4/26,12,3347,44.33
2014/4/26,13,3339,44.00
2014/4/26,14,3291,43.67
2014/4/26,15,3252,43.33
2014/4/26,16,3230,43.33
2014/4/26,17,3243,44.33
2014/4/26,18,3278,44.00
2014/4/26,19,3281,43.67
2014/4/26,20,3287,43.00
2014/4/26,21,3268,42.67
2014/4/26,22,3086,41.67
2014/4/26,23,2838,41.33
2014/4/26,24,2619,41.00
2014/4/27,1,2466,40.33
2014/4/27,2,2377,40.00
2014/4/27,3,2342,40.00
2014/4/27,4,2323,39.00
2014/4/27,5,2355,38.67
2014/4/27,6,2437,38.33
2014/4/27,7,2555,38.00
2014/4/27,8,2775,38.67
2014/4/27,9,3023,38.67
2014/4/27,10,3193,39.33
2014/4/27,11,3262,40.33
2014/4/27,12,3254,42.33
2014/4/27,13,3234,44.67
2014/4/27,14,3171,45.33
2014/4/27,15,3115,46.33
2014/4/27,16,3103,47.33
2014/4/27,17,3175,47.00
2014/4/27,18,3261,48.67
2014/4/27,19,3284,48.33
2014/4/27,20,3329,47.67
2014/4/27,21,3375,45.33
2014/4/27,22,3126,43.67
2014/4/27,23,2813,42.67
2014/4/27,24,2586,41.67
2014/4/28,1,2445,41.00
2014/4/28,2,2387,40.33
2014/4/28,3,2371,40.33
2014/4/28,4,2402,39.67
2014/4/28,5,2495,37.67
2014/4/28,6,2776,37.33
2014/4/28,7,3181,38.00
2014/4/28,8,3387,40.00
